x,y,z
-24373.90625,225.5053711,33126.94141
-24373.50195,225.5065613,33126.48047
-24373.14648,225.5075684,33126.07422
-24372.82227,225.5084686,33125.70703
-24372.48438,225.508728,33125.32422
-24372.14844,225.5079346,33124.94531
-24371.69531,225.505249,33124.42969
-24371.36133,225.5027618,33124.04688
-24370.91797,225.5010681,33123.54688
-24370.60547,225.50177,33123.19141
-24370.19727,225.5037231,33122.73047
-24369.74609,225.5044708,33122.22266
-24369.38672,225.5042267,33121.82422
-24369.06445,225.5035095,33121.46484
-24368.71484,225.5024719,33121.08203
-24368.27344,225.501709,33120.59766
-24367.94531,225.5021362,33120.23828
-24367.50586,225.5034943,33119.76172
-24367.17188,225.5045166,33119.40625
-24366.75977,225.5047607,33118.96875
-24366.45508,225.5040894,33118.64844
-24366.06445,225.5030212,33118.24219
-24365.62695,225.5022736,33117.79297
-24365.29102,225.5021515,33117.44922
-24364.9043,225.5019989,33117.0625
-24364.43555,225.5017548,33116.59375
-24364.09375,225.5020752,33116.25781
-24363.73242,225.5024567,33115.90625
-24363.35742,225.5026703,33115.54688
-24362.99609,225.5027618,33115.20313
-24362.61133,225.5030365,33114.84375
-24362.16016,225.5038452,33114.42969
-24361.81836,225.5052032,33114.12109
-24361.43359,225.5076599,33113.77734
-24361.05273,225.5105286,33113.44141
-24360.5625,225.5131836,33113.01563
-24360.19727,225.5140228,33112.70313
-24359.75195,225.5151062,33112.32813
-24359.26953,225.5174408,33111.92578
-24358.77344,225.5194397,33111.52344
-24358.39258,225.5204773,33111.22266
-24358.00195,225.5215607,33110.91406
-24357.55664,225.5225525,33110.57031
-24357.16211,225.5230865,33110.26953
-24356.74805,225.5236511,33109.95703
-24356.3418,225.5247345,33109.65625
-24355.81836,225.5265656,33109.27734
-24355.43359,225.5281219,33109
-24354.99023,225.5288544,33108.69141
-24354.57422,225.5283508,33108.40234
-24354.02344,225.5274658,33108.03125
-24353.63086,225.5264587,33107.76953
-24353.20703,225.524353,33107.49609
-24352.75195,225.5218506,33107.20703
-24352.19727,225.5213623,33106.85547
-24351.77344,225.522583,33106.59766
-24351.2207,225.5227966,33106.26172
-24350.80664,225.5208282,33106.01563
-24350.35156,225.5182495,33105.75
-24349.87305,225.5170593,33105.47266
-24349.43164,225.5173492,33105.22266
-24348.86328,225.5177612,33104.90625
-24348.44531,225.517395,33104.67578
-24347.99805,225.5171356,33104.43359
-24347.375,225.5173492,33104.10156
-24346.94336,225.5164185,33103.875
-24346.37695,225.5140686,33103.58203
-24345.8418,225.512146,33103.3125
-24345.28125,225.5113068,33103.03125
-24344.82422,225.5117493,33102.80859
-24344.375,225.5124817,33102.58594
-24343.92969,225.5125732,33102.37109
-24343.42188,225.5119629,33102.12891
-24342.94531,225.5106812,33101.90234
-24342.36328,225.5082092,33101.62891
-24341.77148,225.5058136,33101.35547
-24341.32227,225.5048218,33101.14844
-24340.84375,225.5038147,33100.92969
-24340.23438,225.5031433,33100.65625
-24339.7832,225.5034332,33100.45313
-24339.18359,225.5028229,33100.1875
-24338.74805,225.5010681,33099.99609
-24338.26563,225.4984589,33099.78125
-24337.66992,225.4950409,33099.52344
-24337.13477,225.4920502,33099.28906
-24336.52734,225.4887848,33099.02344
-24336.0918,225.4868317,33098.83203
-24335.60547,225.4848633,33098.62109
-24335.125,225.4829559,33098.41016
-24334.55078,225.4801483,33098.16016
-24333.99219,225.4766388,33097.91406
-24333.5332,225.4743958,33097.71094
-24333.02344,225.4739532,33097.48438
-24332.58984,225.4742737,33097.29297
-24331.98828,225.4746552,33097.02344
-24331.50586,225.4742889,33096.80469
-24330.91992,225.473587,33096.54297
-24330.47461,225.473587,33096.33984
-24329.99023,225.4735718,33096.11719
-24329.41602,225.4738922,33095.84766
-24328.94336,225.4752197,33095.625
-24328.50586,225.4762115,33095.41797
-24328.03516,225.4764709,33095.19141
-24327.54492,225.4781342,33094.95313
-24326.96094,225.4823761,33094.66797
-24326.43359,225.4862976,33094.41016
-24325.88672,225.4902649,33094.13672
-24325.4375,225.4939423,33093.90625
-24324.97852,225.4977417,33093.67188
-24324.39648,225.5032043,33093.36719
-24323.91602,225.5083008,33093.11328
-24323.32031,225.5149231,33092.79297
-24322.89063,225.5203247,33092.55469
-24322.31836,225.5266724,33092.23828
-24321.77344,225.5310364,33091.92969
-24321.3457,225.5348511,33091.6875
-24320.78906,225.5407257,33091.36328
-24320.30859,225.5457611,33091.08203
-24319.88867,225.5500488,33090.82813
-24319.44336,225.5546722,33090.55859
-24318.92773,225.5598755,33090.23828
-24318.37695,225.5648956,33089.89063
-24317.97266,225.5683289,33089.62891
-24317.44922,225.5715027,33089.28516
-24316.93359,225.5727692,33088.94141
-24316.52148,225.5739136,33088.66406
-24315.98828,225.5765533,33088.29688
-24315.62305,225.5786438,33088.04297
-24315.15234,225.5818329,33087.70703
-24314.74609,225.5854034,33087.41406
-24314.3457,225.5894775,33087.12109
-24313.82617,225.5945892,33086.73438
-24313.41797,225.5976868,33086.42578
-24312.93359,225.6001892,33086.05469
-24312.42188,225.6013031,33085.65625
-24311.98633,225.6023865,33085.30859
-24311.60742,225.6039429,33085.00391
-24311.10742,225.6062775,33084.59375
-24310.73047,225.6077576,33084.28125
-24310.37109,225.6096039,33083.97656
-24309.85352,225.6134796,33083.53516
-24309.47461,225.6161652,33083.20703
-24309.05273,225.6187134,33082.83594
-24308.69922,225.6208954,33082.51953
-24308.32422,225.6236115,33082.17969
-24307.87109,225.6276703,33081.76563
-24307.43555,225.6329803,33081.36719
-24306.96289,225.6394043,33080.92578
-24306.49414,225.6439972,33080.48047
-24306.0293,225.6463928,33080.03906
-24305.69531,225.6479645,33079.71484
-24305.32813,225.650116,33079.35547
-24304.95508,225.6530457,33078.98828
-24304.58594,225.6560059,33078.62109
-24304.12695,225.6593933,33078.16016
-24303.80078,225.661972,33077.83203
-24303.3418,225.6654816,33077.36719
-24302.99023,225.6675415,33077.00391
-24302.54883,225.6700287,33076.55078
-24302.20898,225.6723328,33076.19531
-24301.875,225.6750336,33075.84766
-24301.51953,225.6785583,33075.47656
-24301.06836,225.6840057,33075.00391
-24300.73047,225.6882782,33074.64844
-24300.27539,225.6938171,33074.16406
-24299.91992,225.6976318,33073.78906
-24299.58789,225.7012177,33073.43359
-24299.23438,225.7052155,33073.05469
-24298.88867,225.7083282,33072.68359
-24298.44141,225.7114258,33072.20703
-24298.0957,225.7141418,33071.83594
-24297.73242,225.7175903,33071.44531
-24297.4043,225.7209015,33071.09375
-24297.05859,225.7242432,33070.71875
-24296.70117,225.7279663,33070.33594
-24296.36133,225.732132,33069.97266
-24295.91211,225.7378845,33069.49219
-24295.48438,225.7427368,33069.03906
-24295.06641,225.7473907,33068.59375
-24294.73828,225.7514648,33068.25
-24294.38672,225.7556305,33067.87891
-24294.03711,225.7590942,33067.51563
-24293.57617,225.7638397,33067.03516
-24293.25,225.7680359,33066.69531
-24292.79297,225.7735901,33066.22656
-24292.35156,225.7765198,33065.77734
-24291.98828,225.7778015,33065.40625
-24291.64453,225.7790375,33065.0625
-24291.27539,225.7812805,33064.69141
-24290.81641,225.7844696,33064.23828
-24290.40039,225.7862701,33063.83203
-24289.98633,225.7878571,33063.43359
-24289.55273,225.7903137,33063.01563
-24289.22656,225.7922516,33062.70703
-24288.76758,225.7945251,33062.27734
-24288.32031,225.7971344,33061.85938
-24287.96094,225.800354,33061.52734
-24287.48047,225.8050079,33061.09375
-24287.01953,225.8088226,33060.68359
-24286.66797,225.8110199,33060.375
-24286.18945,225.8128815,33059.95703
-24285.79688,225.8148041,33059.62109
-24285.41797,225.8184052,33059.30078
-24284.91406,225.8244324,33058.88281
-24284.56055,225.8283844,33058.58984
-24284.05664,225.8332977,33058.18359
-24283.57422,225.8376007,33057.79688
-24283.0918,225.8420258,33057.41406
-24282.7207,225.8463745,33057.125
-24282.26953,225.8532562,33056.78125
-24281.78516,225.8611145,33056.41406
-24281.38477,225.8672791,33056.11719
-24280.80664,225.8757172,33055.69531
-24280.30469,225.8821564,33055.33594
-24279.79102,225.8870544,33054.97266
-24279.31055,225.8912811,33054.64063
-24278.82617,225.8959503,33054.30859
-24278.42578,225.9001007,33054.03906
-24278.00977,225.9040375,33053.76172
-24277.54102,225.9074554,33053.45703
-24277.02734,225.9108887,33053.125
-24276.61914,225.9133148,33052.86328
-24276.19141,225.9152374,33052.58984
-24275.72656,225.9169769,33052.30078
-24275.29688,225.9188538,33052.03906
-24274.86328,225.921875,33051.77734
-24274.28711,225.9268341,33051.43359
-24273.75195,225.9299469,33051.11719
-24273.35156,225.9314117,33050.88672
-24272.80078,225.9341888,33050.57031
-24272.39453,225.9370575,33050.34375
-24271.8418,225.9411774,33050.03516
-24271.41211,225.9438934,33049.80078
-24270.95508,225.9460754,33049.55078
-24270.47852,225.9481964,33049.29297
-24269.90039,225.9503632,33048.98438
-24269.48047,225.9510651,33048.76172
-24269.0293,225.9523773,33048.52734
-24268.42383,225.9565582,33048.21484
-24267.92578,225.9608002,33047.96094
-24267.37695,225.9635773,33047.68359
-24266.9375,225.9641113,33047.46484
-24266.47461,225.9646301,33047.23438
-24266.01367,225.965683,33047.00781
-24265.54492,225.9663849,33046.78125
-24265.08203,225.9666748,33046.55469
-24264.625,225.9676666,33046.33594
-24264.15234,225.9701691,33046.10938
-24263.57422,225.9741821,33045.83203
-24263,225.9778595,33045.55859
-24262.56445,225.9801941,33045.35156
-24262.08008,225.9828491,33045.125
-24261.55469,225.9862671,33044.87891
-24261.10352,225.9897919,33044.66406
-24260.66992,225.9931183,33044.46094
-24260.22656,225.9960327,33044.25391
-24259.61914,225.9997253,33043.96875
-24259.19336,226.0028687,33043.76953
-24258.76758,226.0067596,33043.57031
-24258.16797,226.0122223,33043.28906
-24257.60742,226.015564,33043.02344
-24257.16211,226.0173492,33042.81641
-24256.68945,226.019455,33042.59375
-24256.24805,226.0215454,33042.38281
-24255.66797,226.0235291,33042.10938
-24255.23438,226.0244446,33041.90234
-24254.65625,226.0269623,33041.625
-24254.10742,226.0305939,33041.35938
-24253.56445,226.0339355,33041.09375
-24253.13672,226.0367889,33040.87891
-24252.68359,226.0406799,33040.65625
-24252.13477,226.045578,33040.38281
-24251.61328,226.0489655,33040.11719
-24251.19336,226.0515442,33039.90625
-24250.61914,226.0556488,33039.60938
-24250.05078,226.0598145,33039.31641
-24249.63086,226.0629272,33039.09766
-24249.18359,226.0666809,33038.85938
-24248.73828,226.0705566,33038.62109
-24248.11133,226.0750732,33038.28125
-24247.69727,226.0778809,33038.05469
-24247.14258,226.0819244,33037.75
-24246.59961,226.086441,33037.44531
-24246.17188,226.090683,33037.20313
-24245.60547,226.0969391,33036.875
-24245.05469,226.1022949,33036.55469
-24244.65234,226.1060333,33036.31641
-24244.21094,226.1099701,33036.05078
-24243.62109,226.1150055,33035.69141
-24243.21289,226.1187286,33035.44141
-24242.68555,226.1236877,33035.11328
-24242.20117,226.1282959,33034.80469
-24241.70313,226.1338501,33034.48438
-24241.32031,226.1383972,33034.23828
-24240.82031,226.1430969,33033.90625
-24240.43164,226.1464539,33033.64844
-24239.95508,226.151001,33033.32813
-24239.38477,226.1565552,33032.9375
-24238.91992,226.1609955,33032.61719
-24238.43555,226.1654816,33032.27734
-24238.05078,226.1685791,33032.00391
-24237.66211,226.1708221,33031.72656
-24237.11328,226.1738892,33031.32422
-24236.77344,226.1759491,33031.07422
-24236.34961,226.1782532,33030.75781
-24235.82617,226.181076,33030.36328
-24235.33203,226.184433,33029.98047
-24234.94727,226.1878204,33029.67969
-24234.44531,226.1925964,33029.28125
-24234.07227,226.1960602,33028.98047
-24233.62305,226.2002106,33028.61719
-24233.11719,226.2055969,33028.20313
-24232.75977,226.2091827,33027.90625
-24232.36523,226.2121735,33027.57422
-24231.97656,226.2143555,33027.24609
-24231.58203,226.2164307,33026.90625
-24231.20117,226.2184753,33026.57813
-24230.71875,226.2205658,33026.15234
-24230.39648,226.2221832,33025.86719
-24229.88477,226.2266846,33025.41406
-24229.5332,226.2306976,33025.09375
-24229.05273,226.2354889,33024.65625
-24228.70508,226.2380371,33024.33984
-24228.32422,226.2407532,33023.98828
-24227.90039,226.2446289,33023.58984
-24227.55078,226.2481384,33023.26172
-24227.10352,226.2515259,33022.83984
-24226.69336,226.2540588,33022.44531
-24226.33594,226.2563171,33022.10156
-24225.87695,226.2594452,33021.65625
-24225.53711,226.262085,33021.32422
-24225.06641,226.2674713,33020.86328
-24224.62109,226.2740021,33020.42188
-24224.28906,226.2789917,33020.08984
-24223.89258,226.2841187,33019.69922
-24223.54883,226.2883453,33019.35156
-24223.12109,226.29422,33018.92188
-24222.75586,226.2997742,33018.55469
-24222.40234,226.3051605,33018.19922
-24221.95703,226.3114624,33017.74609
-24221.64063,226.3151245,33017.42578
-24221.28125,226.3186035,33017.05859
-24220.92578,226.322113,33016.69531
-24220.56445,226.3261108,33016.32813
-24220.19727,226.3296356,33015.95313
-24219.73242,226.3327179,33015.48047
-24219.41016,226.3348389,33015.15234
-24219.05469,226.3378296,33014.78906
-24218.59961,226.3413391,33014.32813
-24218.22461,226.3437195,33013.94531
-24217.87695,226.3466034,33013.59375
-24217.42188,226.3517609,33013.13281
-24217.06445,226.3554688,33012.76953
-24216.61719,226.3575745,33012.31641
-24216.16992,226.3589172,33011.86719
-24215.83203,226.3612518,33011.52734
-24215.47656,226.3644867,33011.17578
-24215.0293,226.3685913,33010.73047
-24214.70703,226.371048,33010.41016
-24214.27148,226.3738861,33009.98438
-24213.93945,226.3758698,33009.65625
-24213.55664,226.3785553,33009.28516
-24213.17383,226.3817139,33008.91406
-24212.83008,226.3852234,33008.58594
-24212.47656,226.389328,33008.24609
-24211.99414,226.3943329,33007.78516
-24211.64258,226.3969727,33007.45313
-24211.16797,226.4007263,33007.01172
-24210.80859,226.4040833,33006.67969
-24210.43555,226.4068298,33006.33984
-24210.03906,226.408432,33005.98047
-24209.67969,226.4093933,33005.66016
-24209.29297,226.41008,33005.32031
-24208.91602,226.4104004,33004.98828
-24208.41211,226.4116516,33004.54688
-24207.93945,226.4141998,33004.13672
-24207.45703,226.4173737,33003.72266
-24206.98828,226.4205017,33003.32422
-24206.61914,226.4236755,33003.01563
-24206.19727,226.4276886,33002.66406
-24205.80078,226.4312592,33002.33984
-24205.40625,226.4341888,33002.02344
-24204.97852,226.4366608,33001.68359
-24204.59375,226.4386902,33001.37891
-24204.18359,226.4408417,33001.05859
-24203.78711,226.4438324,33000.75391
-24203.2793,226.4478912,33000.36328
-24202.79297,226.4515533,33000.00391
-24202.29492,226.4555969,32999.63672
-24201.9082,226.4588318,32999.35547
-24201.37695,226.4627533,32998.97656
-24200.9707,226.4639893,32998.6875
-24200.54297,226.4642181,32998.38672
-24200.0332,226.4636688,32998.03516
-24199.60938,226.4625397,32997.74219
-24199.05469,226.4613037,32997.36328
-24198.65625,226.4614258,32997.09766
-24198.12891,226.461853,32996.74609
-24197.59375,226.460968,32996.39844
-24197.05469,226.4594421,32996.05469
-24196.6582,226.4580231,32995.80078
-24196.19141,226.4557648,32995.50781
-24195.75977,226.453186,32995.23828
-24195.20898,226.450119,32994.90234
-24194.80664,226.4487915,32994.65625
-24194.33008,226.4483185,32994.37109
-24193.8125,226.4485626,32994.06641
-24193.29688,226.4488983,32993.76172
-24192.76563,226.4490356,32993.45703
-24192.22656,226.4486542,32993.14844
-24191.80273,226.4483185,32992.90625
-24191.33398,226.4482727,32992.64453
-24190.89063,226.4485168,32992.39844
-24190.42969,226.4495087,32992.14063
-24189.9668,226.4510345,32991.88672
-24189.48047,226.451889,32991.625
-24188.90625,226.451004,32991.31641
-24188.47266,226.4490051,32991.08984
-24188.01172,226.4463196,32990.84766
-24187.42188,226.4436646,32990.53906
-24186.9082,226.4429016,32990.27344
-24186.47656,226.4423828,32990.04688
-24186.03516,226.4411011,32989.82031
-24185.41797,226.4386139,32989.50391
-24184.9668,226.437149,32989.27344
-24184.51953,226.4362488,32989.04688
-24184.0625,226.4357147,32988.81641
-24183.4668,226.4360504,32988.51563
-24182.96289,226.4365387,32988.26563
-24182.51758,226.4364777,32988.04297
-24182.05078,226.4359131,32987.8125
-24181.5918,226.4353027,32987.58203
-24180.99609,226.4345245,32987.28906
-24180.56445,226.4336853,32987.07422
-24179.96094,226.4319763,32986.77734
-24179.5332,226.4295502,32986.56641
-24179.07031,226.4265442,32986.33594
-24178.58594,226.4245148,32986.10156
-24177.98047,226.4230347,32985.80469
-24177.44141,226.4215851,32985.53906
-24176.85547,226.4207458,32985.24609
-24176.42578,226.4208069,32985.03516
-24175.96289,226.4208984,32984.80078
-24175.46094,226.4204559,32984.55078
-24174.87891,226.4188843,32984.25781
-24174.44336,226.4165955,32984.03906
-24173.99219,226.4147949,32983.80859
-24173.40234,226.4142151,32983.51172
-24172.9668,226.4144287,32983.28906
-24172.50977,226.4150543,32983.05469
-24172.05273,226.4162292,32982.81641
-24171.59766,226.4167786,32982.57813
-24171.05859,226.4159698,32982.29297
-24170.63867,226.4151764,32982.07031
-24170.09375,226.4148865,32981.77734
-24169.51953,226.4160919,32981.46875
-24169.09961,226.4172668,32981.24219
-24168.60938,226.4178314,32980.97266
-24168.15234,226.4174347,32980.71875
-24167.70508,226.4165649,32980.46875
-24167.22266,226.4162903,32980.19531
-24166.66797,226.4170074,32979.87891
-24166.23438,226.4176483,32979.625
-24165.79297,226.4179535,32979.36719
-24165.34766,226.417984,32979.10547
-24164.86133,226.4173737,32978.81641
-24164.34961,226.4159698,32978.50781
-24163.83984,226.4147186,32978.19531
-24163.30273,226.4135895,32977.86328
-24162.75195,226.4131165,32977.51953
-24162.34961,226.4126434,32977.26563
-24161.79492,226.4116669,32976.90625
-24161.28125,226.4115601,32976.57422
-24160.75,226.4120331,32976.22266
-24160.25391,226.4125824,32975.89453
-24159.77734,226.4116211,32975.57422
-24159.28125,226.4093628,32975.23438
-24158.80664,226.4075317,32974.91016
-24158.35938,226.4056244,32974.59766
-24157.83008,226.4013062,32974.22266
-24157.31055,226.3963776,32973.85547
-24156.92188,226.3931274,32973.57422
-24156.41797,226.3895111,32973.20313
-24155.89453,226.3865509,32972.8125
-24155.41211,226.3846741,32972.45313
